"year","region","cancer","race","rateType","rate"
2015,51510,"Bladder Cancer","White","incidenceRate",14.8
2015,51510,"Bladder Cancer","White","mortalityRate",4.5
2015,51510,"Male Breast Cancer","All Races","incidenceRate",NA
2015,51510,"Male Breast Cancer","All Races","mortalityRate",NA
2015,51510,"Male Breast Cancer","Native American","incidenceRate",NA
2015,51510,"Male Breast Cancer","Native American","mortalityRate",NA
2015,51510,"Male Breast Cancer","Asian","incidenceRate",NA
2015,51510,"Male Breast Cancer","Asian","mortalityRate",NA
2015,51510,"Male Breast Cancer","Black","incidenceRate",NA
2015,51510,"Male Breast Cancer","Black","mortalityRate",NA
2015,51510,"Male Breast Cancer","Hispanic","incidenceRate",NA
2015,51510,"Male Breast Cancer","Hispanic","mortalityRate",NA
2015,51510,"Male Breast Cancer","White","incidenceRate",NA
2015,51510,"Male Breast Cancer","White","mortalityRate",NA
2015,51510,"Prostate Cancer","All Races","incidenceRate",91.3
2015,51510,"Prostate Cancer","All Races","mortalityRate",24.2
2015,51510,"Prostate Cancer","Native American","incidenceRate",NA
2015,51510,"Prostate Cancer","Native American","mortalityRate",NA
2015,51510,"Prostate Cancer","Asian","incidenceRate",NA
2015,51510,"Prostate Cancer","Asian","mortalityRate",NA
2015,51510,"Prostate Cancer","Black","incidenceRate",134.4
2015,51510,"Prostate Cancer","Black","mortalityRate",NA
2015,51510,"Prostate Cancer","Hispanic","incidenceRate",NA
2015,51510,"Prostate Cancer","Hispanic","mortalityRate",NA
2015,51510,"Prostate Cancer","White","incidenceRate",78.7
2015,51510,"Prostate Cancer","White","mortalityRate",22.6
2015,51510,"Testicular Cancer","All Races","incidenceRate",6.5
2015,51510,"Testicular Cancer","All Races","mortalityRate",NA
2015,51510,"Testicular Cancer","Native American","incidenceRate",NA
2015,51510,"Testicular Cancer","Native American","mortalityRate",NA
2015,51510,"Testicular Cancer","Asian","incidenceRate",NA
2015,51510,"Testicular Cancer","Asian","mortalityRate",NA
2015,51510,"Testicular Cancer","Black","incidenceRate",NA
2015,51510,"Testicular Cancer","Black","mortalityRate",NA
2015,51510,"Testicular Cancer","Hispanic","incidenceRate",NA
2015,51510,"Testicular Cancer","Hispanic","mortalityRate",NA
2015,51510,"Testicular Cancer","White","incidenceRate",8.8
2015,51510,"Testicular Cancer","White","mortalityRate",NA
2015,51600,"All Cancers","All Races","incidenceRate",369.1
2015,51600,"All Cancers","All Races","mortalityRate",153.7
2015,51600,"All Cancers","Native American","incidenceRate",NA
2015,51600,"All Cancers","Native American","mortalityRate",NA
2015,51600,"All Cancers","Asian","incidenceRate",224.4
2015,51600,"All Cancers","Asian","mortalityRate",138.8
2015,51600,"All Cancers","Black","incidenceRate",482
2015,51600,"All Cancers","Black","mortalityRate",NA
2015,51600,"All Cancers","Hispanic","incidenceRate",NA
2015,51600,"All Cancers","Hispanic","mortalityRate",NA
2015,51600,"All Cancers","White","incidenceRate",386.6
2015,51600,"All Cancers","White","mortalityRate",147.5
2015,51600,"Brain Cancer","All Races","incidenceRate",NA
2015,51600,"Brain Cancer","All Races","mortalityRate",NA
2015,51600,"Brain Cancer","Native American","incidenceRate",NA
2015,51600,"Brain Cancer","Native American","mortalityRate",NA
2015,51600,"Brain Cancer","Asian","incidenceRate",NA
2015,51600,"Brain Cancer","Asian","mortalityRate",NA
2015,51600,"Brain Cancer","Black","incidenceRate",NA
2015,51600,"Brain Cancer","Black","mortalityRate",NA
2015,51600,"Brain Cancer","Hispanic","incidenceRate",NA
2015,51600,"Brain Cancer","Hispanic","mortalityRate",NA
2015,51600,"Brain Cancer","White","incidenceRate",NA
2015,51600,"Brain Cancer","White","mortalityRate",NA
2015,51600,"Cervical Cancer","All Races","incidenceRate",NA
2015,51600,"Cervical Cancer","All Races","mortalityRate",NA
2015,51600,"Cervical Cancer","Native American","incidenceRate",NA
2015,51600,"Cervical Cancer","Native American","mortalityRate",NA
2015,51600,"Cervical Cancer","Asian","incidenceRate",NA
2015,51600,"Cervical Cancer","Asian","mortalityRate",NA
2015,51600,"Cervical Cancer","Black","incidenceRate",NA
2015,51600,"Cervical Cancer","Black","mortalityRate",NA
2015,51600,"Cervical Cancer","Hispanic","incidenceRate",NA
2015,51600,"Cervical Cancer","Hispanic","mortalityRate",NA
2015,51600,"Cervical Cancer","White","incidenceRate",NA
2015,51600,"Cervical Cancer","White","mortalityRate",NA
2015,51600,"Colorectal Cancer","All Races","incidenceRate",26.1
2015,51600,"Colorectal Cancer","All Races","mortalityRate",15.4
2015,51600,"Colorectal Cancer","Native American","incidenceRate",NA
2015,51600,"Colorectal Cancer","Native American","mortalityRate",NA
2015,51600,"Colorectal Cancer","Asian","incidenceRate",NA
2015,51600,"Colorectal Cancer","Asian","mortalityRate",NA
2015,51600,"Colorectal Cancer","Black","incidenceRate",NA
2015,51600,"Colorectal Cancer","Black","mortalityRate",NA
2015,51600,"Colorectal Cancer","Hispanic","incidenceRate",NA
2015,51600,"Colorectal Cancer","Hispanic","mortalityRate",NA
2015,51600,"Colorectal Cancer","White","incidenceRate",28.4
2015,51600,"Colorectal Cancer","White","mortalityRate",NA
2015,51600,"Uterine Cancer","All Races","incidenceRate",28.7
2015,51600,"Uterine Cancer","All Races","mortalityRate",NA
2015,51600,"Uterine Cancer","Native American","incidenceRate",NA
2015,51600,"Uterine Cancer","Native American","mortalityRate",NA
2015,51600,"Uterine Cancer","Asian","incidenceRate",NA
2015,51600,"Uterine Cancer","Asian","mortalityRate",NA
2015,51600,"Uterine Cancer","Black","incidenceRate",NA
2015,51600,"Uterine Cancer","Black","mortalityRate",NA
2015,51600,"Uterine Cancer","Hispanic","incidenceRate",NA
2015,51600,"Uterine Cancer","Hispanic","mortalityRate",NA
2015,51600,"Uterine Cancer","White","incidenceRate",28.4
2015,51600,"Uterine Cancer","White","mortalityRate",NA
2015,51600,"Esophageal Cancer","All Races","incidenceRate",NA
2015,51600,"Esophageal Cancer","All Races","mortalityRate",NA
2015,51600,"Esophageal Cancer","Native American","incidenceRate",NA
2015,51600,"Esophageal Cancer","Native American","mortalityRate",NA
2015,51600,"Esophageal Cancer","Asian","incidenceRate",NA
2015,51600,"Esophageal Cancer","Asian","mortalityRate",NA
2015,51600,"Esophageal Cancer","Black","incidenceRate",NA
2015,51600,"Esophageal Cancer","Black","mortalityRate",NA
2015,51600,"Esophageal Cancer","Hispanic","incidenceRate",NA
2015,51600,"Esophageal Cancer","Hispanic","mortalityRate",NA
2015,51600,"Esophageal Cancer","White","incidenceRate",NA
2015,51600,"Esophageal Cancer","White","mortalityRate",NA
2015,51600,"Female Breast Cancer","All Races","incidenceRate",136.7
2015,51600,"Female Breast Cancer","All Races","mortalityRate",30.1
2015,51600,"Female Breast Cancer","Native American","incidenceRate",NA
2015,51600,"Female Breast Cancer","Native American","mortalityRate",NA
2015,51600,"Female Breast Cancer","Asian","incidenceRate",NA
2015,51600,"Female Breast Cancer","Asian","mortalityRate",NA
2015,51600,"Female Breast Cancer","Black","incidenceRate",NA
2015,51600,"Female Breast Cancer","Black","mortalityRate",NA
2015,51600,"Female Breast Cancer","Hispanic","incidenceRate",NA
2015,51600,"Female Breast Cancer","Hispanic","mortalityRate",NA
2015,51600,"Female Breast Cancer","White","incidenceRate",149.1
2015,51600,"Female Breast Cancer","White","mortalityRate",31.7
2015,51600,"Hodgkin Lymphoma","All Races","incidenceRate",NA
2015,51600,"Hodgkin Lymphoma","All Races","mortalityRate",NA
2015,51600,"Hodgkin Lymphoma","Native American","incidenceRate",NA
2015,51600,"Hodgkin Lymphoma","Native American","mortalityRate",NA
2015,51600,"Hodgkin Lymphoma","Asian","incidenceRate",NA
2015,51600,"Hodgkin Lymphoma","Asian","mortalityRate",NA
2015,51600,"Hodgkin Lymphoma","Black","incidenceRate",NA
2015,51600,"Hodgkin Lymphoma","Black","mortalityRate",NA
2015,51600,"Hodgkin Lymphoma","Hispanic","incidenceRate",NA
2015,51600,"Hodgkin Lymphoma","Hispanic","mortalityRate",NA
2015,51600,"Hodgkin Lymphoma","White","incidenceRate",NA
2015,51600,"Hodgkin Lymphoma","White","mortalityRate",NA
2015,51600,"Kaposi Sarcoma","All Races","incidenceRate",NA
2015,51600,"Kaposi Sarcoma","All Races","mortalityRate",NA
2015,51600,"Kaposi Sarcoma","Native American","incidenceRate",NA
2015,51600,"Kaposi Sarcoma","Native American","mortalityRate",NA
2015,51600,"Kaposi Sarcoma","Asian","incidenceRate",NA
2015,51600,"Kaposi Sarcoma","Asian","mortalityRate",NA
2015,51600,"Kaposi Sarcoma","Black","incidenceRate",NA
2015,51600,"Kaposi Sarcoma","Black","mortalityRate",NA
2015,51600,"Kaposi Sarcoma","Hispanic","incidenceRate",NA
2015,51600,"Kaposi Sarcoma","Hispanic","mortalityRate",NA
2015,51600,"Kaposi Sarcoma","White","incidenceRate",NA
2015,51600,"Kaposi Sarcoma","White","mortalityRate",NA
2015,51600,"Kidney Cancer","All Races","incidenceRate",NA
2015,51600,"Kidney Cancer","All Races","mortalityRate",NA
2015,51600,"Kidney Cancer","Native American","incidenceRate",NA
2015,51600,"Kidney Cancer","Native American","mortalityRate",NA
2015,51600,"Kidney Cancer","Asian","incidenceRate",NA
2015,51600,"Kidney Cancer","Asian","mortalityRate",NA
2015,51600,"Kidney Cancer","Black","incidenceRate",NA
2015,51600,"Kidney Cancer","Black","mortalityRate",NA
2015,51600,"Kidney Cancer","Hispanic","incidenceRate",NA
2015,51600,"Kidney Cancer","Hispanic","mortalityRate",NA
2015,51600,"Kidney Cancer","White","incidenceRate",NA
2015,51600,"Kidney Cancer","White","mortalityRate",NA
2015,51600,"Laryngeal Cancer","All Races","incidenceRate",NA
2015,51600,"Laryngeal Cancer","All Races","mortalityRate",NA
2015,51600,"Laryngeal Cancer","Native American","incidenceRate",NA
2015,51600,"Laryngeal Cancer","Native American","mortalityRate",NA
2015,51600,"Laryngeal Cancer","Asian","incidenceRate",NA
2015,51600,"Laryngeal Cancer","Asian","mortalityRate",NA
2015,51600,"Laryngeal Cancer","Black","incidenceRate",NA
2015,51600,"Laryngeal Cancer","Black","mortalityRate",NA
2015,51600,"Laryngeal Cancer","Hispanic","incidenceRate",NA
2015,51600,"Laryngeal Cancer","Hispanic","mortalityRate",NA
2015,51600,"Laryngeal Cancer","White","incidenceRate",NA
2015,51600,"Laryngeal Cancer","White","mortalityRate",NA
2015,51600,"Leukemia","All Races","incidenceRate",NA
2015,51600,"Leukemia","All Races","mortalityRate",NA
2015,51600,"Leukemia","Native American","incidenceRate",NA
2015,51600,"Leukemia","Native American","mortalityRate",NA
2015,51600,"Leukemia","Asian","incidenceRate",NA
2015,51600,"Leukemia","Asian","mortalityRate",NA
2015,51600,"Leukemia","Black","incidenceRate",NA
2015,51600,"Leukemia","Black","mortalityRate",NA
2015,51600,"Leukemia","Hispanic","incidenceRate",NA
2015,51600,"Leukemia","Hispanic","mortalityRate",NA
2015,51600,"Leukemia","White","incidenceRate",NA
2015,51600,"Leukemia","White","mortalityRate",NA
2015,51600,"Liver Cancer","All Races","incidenceRate",NA
2015,51600,"Liver Cancer","All Races","mortalityRate",NA
2015,51600,"Liver Cancer","Native American","incidenceRate",NA
2015,51600,"Liver Cancer","Native American","mortalityRate",NA
2015,51600,"Liver Cancer","Asian","incidenceRate",NA
2015,51600,"Liver Cancer","Asian","mortalityRate",NA
2015,51600,"Liver Cancer","Black","incidenceRate",NA
2015,51600,"Liver Cancer","Black","mortalityRate",NA
2015,51600,"Liver Cancer","Hispanic","incidenceRate",NA
2015,51600,"Liver Cancer","Hispanic","mortalityRate",NA
2015,51600,"Liver Cancer","White","incidenceRate",NA
2015,51600,"Liver Cancer","White","mortalityRate",NA
2015,51600,"Lung Cancer","All Races","incidenceRate",31.5
2015,51600,"Lung Cancer","All Races","mortalityRate",29.1
2015,51600,"Lung Cancer","Native American","incidenceRate",NA
2015,51600,"Lung Cancer","Native American","mortalityRate",NA
2015,51600,"Lung Cancer","Asian","incidenceRate",NA
2015,51600,"Lung Cancer","Asian","mortalityRate",NA
2015,51600,"Lung Cancer","Black","incidenceRate",NA
2015,51600,"Lung Cancer","Black","mortalityRate",NA
2015,51600,"Lung Cancer","Hispanic","incidenceRate",NA
2015,51600,"Lung Cancer","Hispanic","mortalityRate",NA
2015,51600,"Lung Cancer","White","incidenceRate",30
2015,51600,"Lung Cancer","White","mortalityRate",27.3
2015,51600,"Melanoma","All Races","incidenceRate",18.1
2015,51600,"Melanoma","All Races","mortalityRate",NA
2015,51600,"Melanoma","Native American","incidenceRate",NA
2015,51600,"Melanoma","Native American","mortalityRate",NA
2015,51600,"Melanoma","Asian","incidenceRate",NA
2015,51600,"Melanoma","Asian","mortalityRate",NA
2015,51600,"Melanoma","Black","incidenceRate",NA
2015,51600,"Melanoma","Black","mortalityRate",NA
2015,51600,"Melanoma","Hispanic","incidenceRate",NA
2015,51600,"Melanoma","Hispanic","mortalityRate",NA
2015,51600,"Melanoma","White","incidenceRate",21.9
2015,51600,"Melanoma","White","mortalityRate",NA
2015,51600,"Mesothelioma","All Races","incidenceRate",NA
2015,51600,"Mesothelioma","All Races","mortalityRate",NA
2015,51600,"Mesothelioma","Native American","incidenceRate",NA
2015,51600,"Mesothelioma","Native American","mortalityRate",NA
2015,51600,"Mesothelioma","Asian","incidenceRate",NA
2015,51600,"Mesothelioma","Asian","mortalityRate",NA
2015,51600,"Mesothelioma","Black","incidenceRate",NA
2015,51600,"Mesothelioma","Black","mortalityRate",NA
2015,51600,"Mesothelioma","Hispanic","incidenceRate",NA
2015,51600,"Mesothelioma","Hispanic","mortalityRate",NA
2015,51600,"Mesothelioma","White","incidenceRate",NA
2015,51600,"Mesothelioma","White","mortalityRate",NA
2015,51600,"Myeloma","All Races","incidenceRate",NA
2015,51600,"Myeloma","All Races","mortalityRate",NA
2015,51600,"Myeloma","Native American","incidenceRate",NA
2015,51600,"Myeloma","Native American","mortalityRate",NA
2015,51600,"Myeloma","Asian","incidenceRate",NA
2015,51600,"Myeloma","Asian","mortalityRate",NA
2015,51600,"Myeloma","Black","incidenceRate",NA
2015,51600,"Myeloma","Black","mortalityRate",NA
2015,51600,"Myeloma","Hispanic","incidenceRate",NA
2015,51600,"Myeloma","Hispanic","mortalityRate",NA
2015,51600,"Myeloma","White","incidenceRate",NA
2015,51600,"Myeloma","White","mortalityRate",NA
2015,51600,"Non-Hodgkin Lymphoma","All Races","incidenceRate",14.3
2015,51600,"Non-Hodgkin Lymphoma","All Races","mortalityRate",NA
2015,51600,"Non-Hodgkin Lymphoma","Native American","incidenceRate",NA
2015,51600,"Non-Hodgkin Lymphoma","Native American","mortalityRate",NA
2015,51600,"Non-Hodgkin Lymphoma","Asian","incidenceRate",NA
2015,51600,"Non-Hodgkin Lymphoma","Asian","mortalityRate",NA
2015,51600,"Non-Hodgkin Lymphoma","Black","incidenceRate",NA
2015,51600,"Non-Hodgkin Lymphoma","Black","mortalityRate",NA
2015,51600,"Non-Hodgkin Lymphoma","Hispanic","incidenceRate",NA
2015,51600,"Non-Hodgkin Lymphoma","Hispanic","mortalityRate",NA
2015,51600,"Non-Hodgkin Lymphoma","White","incidenceRate",17.5
2015,51600,"Non-Hodgkin Lymphoma","White","mortalityRate",NA
2015,51600,"Oral Cancer","All Races","incidenceRate",NA
2015,51600,"Oral Cancer","All Races","mortalityRate",NA
2015,51600,"Oral Cancer","Native American","incidenceRate",NA
2015,51600,"Oral Cancer","Native American","mortalityRate",NA
2015,51600,"Oral Cancer","Asian","incidenceRate",NA
2015,51600,"Oral Cancer","Asian","mortalityRate",NA
2015,51600,"Oral Cancer","Black","incidenceRate",NA
2015,51600,"Oral Cancer","Black","mortalityRate",NA
2015,51600,"Oral Cancer","Hispanic","incidenceRate",NA
2015,51600,"Oral Cancer","Hispanic","mortalityRate",NA
2015,51600,"Oral Cancer","White","incidenceRate",NA
2015,51600,"Oral Cancer","White","mortalityRate",NA
2015,51600,"Ovarian Cancer","All Races","incidenceRate",NA
2015,51600,"Ovarian Cancer","All Races","mortalityRate",NA
2015,51600,"Ovarian Cancer","Native American","incidenceRate",NA
2015,51600,"Ovarian Cancer","Native American","mortalityRate",NA
2015,51600,"Ovarian Cancer","Asian","incidenceRate",NA
2015,51600,"Ovarian Cancer","Asian","mortalityRate",NA
2015,51600,"Ovarian Cancer","Black","incidenceRate",NA
2015,51600,"Ovarian Cancer","Black","mortalityRate",NA
2015,51600,"Ovarian Cancer","Hispanic","incidenceRate",NA
2015,51600,"Ovarian Cancer","Hispanic","mortalityRate",NA
2015,51600,"Ovarian Cancer","White","incidenceRate",NA
2015,51600,"Ovarian Cancer","White","mortalityRate",NA
2015,51600,"Pancreatic Cancer","All Races","incidenceRate",NA
2015,51600,"Pancreatic Cancer","All Races","mortalityRate",11.3
2015,51600,"Pancreatic Cancer","Native American","incidenceRate",NA
2015,51600,"Pancreatic Cancer","Native American","mortalityRate",NA
2015,51600,"Pancreatic Cancer","Asian","incidenceRate",NA
2015,51600,"Pancreatic Cancer","Asian","mortalityRate",NA
2015,51600,"Pancreatic Cancer","Black","incidenceRate",NA
2015,51600,"Pancreatic Cancer","Black","mortalityRate",NA
2015,51600,"Pancreatic Cancer","Hispanic","incidenceRate",NA
2015,51600,"Pancreatic Cancer","Hispanic","mortalityRate",NA
2015,51600,"Pancreatic Cancer","White","incidenceRate",NA
2015,51600,"Pancreatic Cancer","White","mortalityRate",NA
2015,51600,"Stomach Cancer","All Races","incidenceRate",NA
2015,51600,"Stomach Cancer","All Races","mortalityRate",NA
2015,51600,"Stomach Cancer","Native American","incidenceRate",NA
2015,51600,"Stomach Cancer","Native American","mortalityRate",NA
2015,51600,"Stomach Cancer","Asian","incidenceRate",NA
2015,51600,"Stomach Cancer","Asian","mortalityRate",NA
2015,51600,"Stomach Cancer","Black","incidenceRate",NA
2015,51600,"Stomach Cancer","Black","mortalityRate",NA
2015,51600,"Stomach Cancer","Hispanic","incidenceRate",NA
2015,51600,"Stomach Cancer","Hispanic","mortalityRate",NA
2015,51600,"Stomach Cancer","White","incidenceRate",NA
2015,51600,"Stomach Cancer","White","mortalityRate",NA
2015,51600,"Thyroid Cancer","All Races","incidenceRate",18.9
